id_cliente,fecha_observacion,probabilidad_churn_90d,prediccion_churn_90d,nivel_riesgo_churn,recencia_dias,frecuencia_365d,monto_365d,cantidad_365d,ticket_promedio_365d,descuento_pct_ponderado_365d,categorias_distintas_365d,canales_distintos_365d,participacion_digital_365d,antiguedad_cliente_dias,edad,genero,ciudad,segmento,canal_preferido,modelo,ventana_historica_dias,horizonte_churn_dias
C00170,2025-12-31,0.4835570619299657,0,Medio,22,6.0,7279.219999999999,27.0,1213.2033333333331,0.0971890533608505,6.0,3.0,0.3333333333333333,2173,57.0,F,Piura,Preferente,Web,Logistic Regression,365,90
C03873,2025-12-31,0.46956830967691876,0,Medio,30,4.0,12470.519999999999,14.0,3117.6299999999997,0.03379253609573359,4.0,2.0,0.25,2173,38.0,F,Arequipa,Masivo,App,Logistic Regression,365,90
C07102,2025-12-31,0.45787482682640873,0,Medio,167,3.0,14676.17,18.0,4892.056666666666,0.11873238802483806,4.0,2.0,0.6666666666666666,2173,49.0,M,Arequipa,Preferente,Tienda,Logistic Regression,365,90
C10511,2025-12-31,0.46392876340054084,0,Medio,114,3.0,1351.44,21.0,450.48,0.06482385806121249,5.0,2.0,0.3333333333333333,2173,29.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C11394,2025-12-31,0.48013875716396015,0,Medio,11,5.0,3477.0,19.0,695.4,0.06046975707955037,5.0,2.0,0.2,2172,32.0,M,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C11221,2025-12-31,0.45358878788582285,0,Medio,14,1.0,47.86,2.0,47.86,0.0810081797235023,2.0,1.0,0.0,2172,40.0,F,Cusco,Masivo,App,Logistic Regression,365,90
C13208,2025-12-31,0.47245027965085845,0,Medio,2,5.0,761.0899999999999,24.0,152.218,0.045852931663469855,4.0,3.0,0.8,2172,66.0,F,Arequipa,Masivo,Tienda,Logistic Regression,365,90
C04803,2025-12-31,0.47321593067750667,0,Medio,58,6.0,4660.22,39.0,776.7033333333334,0.039882468617436606,6.0,2.0,0.16666666666666666,2171,31.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C00056,2025-12-31,0.46259386421208615,0,Medio,142,7.0,3266.01,47.0,466.5728571428572,0.04740732846246956,4.0,2.0,0.2857142857142857,2171,43.0,F,Piura,Masivo,Tienda,Logistic Regression,365,90
C01014,2025-12-31,0.47753241867758534,0,Medio,8,5.0,6208.3,27.0,1241.66,0.10335105966290675,6.0,3.0,0.4,2171,39.0,M,Lima,Premium,Tienda,Logistic Regression,365,90
C13124,2025-12-31,0.4623319880191241,0,Medio,17,3.0,1027.8400000000001,19.0,342.6133333333334,0.06321517316806416,4.0,3.0,0.6666666666666666,2171,48.0,F,Lima,Premium,Tienda,Logistic Regression,365,90
C05339,2025-12-31,0.46297856227699646,0,Medio,8,5.0,7104.76,38.0,1420.952,0.07351953018436364,5.0,2.0,0.2,2171,,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C03174,2025-12-31,0.4690202129257794,0,Medio,13,4.0,1552.1499999999999,25.0,388.03749999999997,0.09057583287436868,5.0,2.0,0.25,2170,24.0,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C07475,2025-12-31,0.4614308957522477,0,Medio,171,2.0,299.32,5.0,149.66,0.02980253468170621,3.0,2.0,0.5,2170,50.0,No especificado,Cusco,Masivo,App,Logistic Regression,365,90
C01866,2025-12-31,0.4786783598014964,0,Medio,17,6.0,4402.33,28.0,733.7216666666667,0.09984706643711252,5.0,3.0,0.6666666666666666,2170,36.0,F,Trujillo,Masivo,App,Logistic Regression,365,90
C08812,2025-12-31,0.5098426764162609,1,Medio,7,11.0,4723.7300000000005,28.0,429.43000000000006,0.07251636730622728,6.0,3.0,0.36363636363636365,2170,57.0,F,Lima,Masivo,Web,Logistic Regression,365,90
C06509,2025-12-31,0.4618686612891968,0,Medio,87,2.0,3202.6,13.0,1601.3,0.10350858897594593,5.0,1.0,1.0,2170,48.0,M,Lima,Masivo,Web,Logistic Regression,365,90
C10080,2025-12-31,0.46994737052168245,0,Medio,47,8.0,9547.85,48.0,1193.48125,0.025008701428402207,4.0,2.0,0.125,2170,54.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C00010,2025-12-31,0.4827117312005308,0,Medio,88,6.0,5895.33,26.0,982.555,0.037837336384230216,6.0,2.0,0.16666666666666666,2170,24.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C10606,2025-12-31,0.46626736056286133,0,Medio,4,4.0,1897.43,22.0,474.3575,0.10910728280926468,4.0,3.0,0.5,2170,52.0,M,Lima,Premium,Tienda,Logistic Regression,365,90
C06047,2025-12-31,0.46294702307627117,0,Medio,8,3.0,2948.45,14.0,982.8166666666666,0.050396959351740614,4.0,2.0,0.3333333333333333,2170,36.0,F,Lima,Masivo,Web,Logistic Regression,365,90
C12631,2025-12-31,0.45857578258008524,0,Medio,14,3.0,6204.3,23.0,2068.1,0.010512605119748398,5.0,1.0,0.0,2169,20.0,M,Lima,Masivo,Web,Logistic Regression,365,90
C00711,2025-12-31,0.4657504762504937,0,Medio,38,3.0,398.05,10.0,132.68333333333334,0.01124432024244231,3.0,2.0,0.3333333333333333,2169,39.0,M,Trujillo,Preferente,Tienda,Logistic Regression,365,90
C10315,2025-12-31,0.4494914984721845,0,Medio,315,1.0,419.85,12.0,419.85,0.05062161043777135,3.0,1.0,0.0,2169,56.0,F,Arequipa,Preferente,Tienda,Logistic Regression,365,90
C05905,2025-12-31,0.46074418585691945,0,Medio,204,3.0,2188.54,15.0,729.5133333333333,0.10545438374193758,4.0,1.0,0.0,2169,43.0,F,Lima,Masivo,Web,Logistic Regression,365,90
C07144,2025-12-31,0.4605643542253057,0,Medio,17,4.0,3814.15,27.0,953.5375,0.023281633107729183,4.0,1.0,0.0,2169,43.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C03521,2025-12-31,0.46738530917248927,0,Medio,11,3.0,543.76,10.0,181.25333333333333,0.048984117739650564,3.0,3.0,0.6666666666666666,2169,43.0,M,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C11049,2025-12-31,0.45944211793545164,0,Medio,37,3.0,9835.730000000001,15.0,3278.5766666666673,0.0709086426062142,4.0,1.0,0.0,2169,35.0,F,Arequipa,Masivo,Web,Logistic Regression,365,90
C04895,2025-12-31,0.4499362814147862,0,Medio,134,1.0,482.09000000000003,3.0,482.09000000000003,0.07893580435613298,2.0,1.0,0.0,2169,37.0,F,Lima,Premium,Tienda,Logistic Regression,365,90
C07823,2025-12-31,0.4796497725035745,0,Medio,3,5.0,3644.1299999999997,18.0,728.8259999999999,0.04787149672750074,5.0,3.0,0.6,2169,31.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C06141,2025-12-31,0.4684737320202513,0,Medio,3,3.0,1265.76,12.0,421.92,0.03557504838242689,4.0,2.0,0.6666666666666666,2169,49.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C02022,2025-12-31,0.46796428123744993,0,Medio,118,4.0,3215.62,26.0,803.905,0.07548216868162672,5.0,2.0,0.5,2169,47.0,M,Arequipa,Masivo,Tienda,Logistic Regression,365,90
C08194,2025-12-31,0.4731098276220591,0,Medio,183,3.0,2563.29,17.0,854.43,0.06021597745945965,6.0,2.0,0.3333333333333333,2169,48.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C09964,2025-12-31,0.47539052104679697,0,Medio,29,4.0,4426.94,19.0,1106.735,0.01639789923434813,5.0,2.0,0.75,2168,49.0,M,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C05634,2025-12-31,0.4735915275739846,0,Medio,36,7.0,11622.98,47.0,1660.4257142857143,0.07655333901137011,6.0,3.0,0.5714285714285714,2167,30.0,F,Piura,Premium,App,Logistic Regression,365,90
C03903,2025-12-31,0.4629409553185212,0,Medio,50,6.0,9528.9,53.0,1588.1499999999999,0.0682850916226911,6.0,2.0,0.16666666666666666,2167,34.0,F,Piura,Premium,Tienda,Logistic Regression,365,90
C02860,2025-12-31,0.4736464039337281,0,Medio,119,5.0,1549.79,17.0,309.95799999999997,0.030407523148148145,4.0,2.0,0.2,2167,28.0,M,Arequipa,Preferente,Tienda,Logistic Regression,365,90
C01388,2025-12-31,0.4706756504564484,0,Medio,233,3.0,5522.87,9.0,1840.9566666666667,0.0055980673249357215,5.0,2.0,0.3333333333333333,2167,40.0,F,Cusco,Premium,App,Logistic Regression,365,90
C13273,2025-12-31,0.45404076319833675,0,Medio,53,1.0,388.09000000000003,6.0,388.09000000000003,0.065775778146891,3.0,1.0,1.0,2167,29.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C07386,2025-12-31,0.44428143260076325,0,Medio,174,2.0,1832.68,32.0,916.34,0.020018974284935112,4.0,2.0,0.5,2167,57.0,M,Lima,Premium,App,Logistic Regression,365,90
C10413,2025-12-31,0.4740554232270973,0,Medio,122,6.0,6290.48,32.0,1048.4133333333332,0.019749803964956788,5.0,2.0,0.3333333333333333,2167,44.0,F,Cusco,Preferente,Tienda,Logistic Regression,365,90
C14849,2025-12-31,0.48450499070475556,0,Medio,6,11.0,6796.3099999999995,60.0,617.8463636363635,0.054135893192898264,6.0,3.0,0.2727272727272727,2167,43.0,No especificado,Lima,Masivo,Web,Logistic Regression,365,90
C09683,2025-12-31,0.47316194039293413,0,Medio,107,3.0,1686.5,17.0,562.1666666666666,0.07207400976071394,6.0,2.0,0.3333333333333333,2167,35.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C13834,2025-12-31,0.4709749703248326,0,Medio,16,6.0,6596.54,43.0,1099.4233333333334,0.03162483705130389,6.0,2.0,0.5,2167,39.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C00754,2025-12-31,0.47724425848266017,0,Medio,91,5.0,5734.389999999999,24.0,1146.878,0.008699795495012706,6.0,2.0,0.6,2167,25.0,M,Arequipa,Masivo,Web,Logistic Regression,365,90
C09809,2025-12-31,0.4607442832733342,0,Medio,182,2.0,138.96,3.0,69.48,0.12538469284994963,2.0,1.0,0.0,2167,58.0,M,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C09702,2025-12-31,0.4866613409229681,0,Medio,11,7.0,16642.65,34.0,2377.5214285714287,0.07639027572903034,6.0,2.0,0.42857142857142855,2167,47.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C08403,2025-12-31,0.48397879761157886,0,Medio,11,6.0,8108.289999999999,27.0,1351.3816666666664,0.05299897781728018,6.0,3.0,0.3333333333333333,2166,34.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C04982,2025-12-31,0.4464519097805954,0,Medio,119,3.0,4616.33,41.0,1538.7766666666666,0.045000368649485104,5.0,1.0,0.0,2166,43.0,M,Lima,Premium,App,Logistic Regression,365,90
C08234,2025-12-31,0.4448883484215247,0,Medio,59,1.0,183.64,6.0,183.64,0.1479,1.0,1.0,0.0,2166,52.0,F,Lima,Premium,Tienda,Logistic Regression,365,90
C09743,2025-12-31,0.47036807563724925,0,Medio,5,6.0,20091.099999999995,41.0,3348.516666666666,0.004608938214794601,5.0,3.0,0.5,2166,18.0,M,Trujillo,Preferente,Tienda,Logistic Regression,365,90
C05239,2025-12-31,0.4534724197265839,0,Medio,57,1.0,128.81,2.0,128.81,0.04427147944798932,2.0,1.0,0.0,2166,41.0,F,Trujillo,Masivo,Web,Logistic Regression,365,90
C08794,2025-12-31,0.46198347879193213,0,Medio,78,2.0,1057.95,10.0,528.975,0.04055738797645715,4.0,2.0,0.5,2166,54.0,M,Arequipa,Premium,Web,Logistic Regression,365,90
C14196,2025-12-31,0.46554377414830767,0,Medio,66,2.0,381.81,8.0,190.905,0.022135207191517695,4.0,2.0,0.5,2166,47.0,F,Trujillo,Masivo,Web,Logistic Regression,365,90
C05460,2025-12-31,0.4399724852367144,0,Medio,27,3.0,2056.62,48.0,685.54,0.06494393871195073,4.0,1.0,0.0,2166,64.0,M,Lima,Masivo,App,Logistic Regression,365,90
C12964,2025-12-31,0.4747303975338943,0,Medio,5,6.0,4985.33,34.0,830.8883333333333,0.037094854154031576,6.0,2.0,0.16666666666666666,2166,30.0,F,Lima,Preferente,Web,Logistic Regression,365,90
C01762,2025-12-31,0.46363560912862456,0,Medio,11,3.0,1159.42,10.0,386.47333333333336,0.041990743984664194,3.0,1.0,0.0,2166,36.0,F,Cusco,Masivo,Tienda,Logistic Regression,365,90
C13504,2025-12-31,0.46769047715353473,0,Medio,173,3.0,426.96000000000004,10.0,142.32000000000002,0.08403137965803531,4.0,2.0,1.0,2166,36.0,M,Lima,Preferente,Tienda,Logistic Regression,365,90
C01749,2025-12-31,0.47077517673371605,0,Medio,87,4.0,5923.72,20.0,1480.93,0.09883972157610259,5.0,2.0,0.25,2165,25.0,F,Piura,Masivo,Tienda,Logistic Regression,365,90
C06675,2025-12-31,0.46928850065285294,0,Medio,42,6.0,16570.26,41.0,2761.7099999999996,0.022256690686026915,5.0,2.0,0.16666666666666666,2165,51.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C07543,2025-12-31,0.4503775476767614,0,Medio,77,1.0,1047.4,4.0,1047.4,0.0,2.0,1.0,1.0,2165,24.0,M,Trujillo,Preferente,Tienda,Logistic Regression,365,90
C10382,2025-12-31,0.48720226698648184,0,Medio,42,9.0,4846.69,43.0,538.521111111111,0.04352165640793885,6.0,3.0,0.4444444444444444,2165,42.0,No especificado,Arequipa,Preferente,App,Logistic Regression,365,90
C07898,2025-12-31,0.46588685627320187,0,Medio,65,3.0,4730.35,14.0,1576.7833333333335,0.024097616331246192,5.0,1.0,0.0,2164,27.0,F,Lima,Masivo,Web,Logistic Regression,365,90
C12984,2025-12-31,0.471140882966173,0,Medio,66,6.0,7289.96,26.0,1214.9933333333333,0.0740660011914031,4.0,2.0,0.5,2164,25.0,M,Arequipa,Preferente,Web,Logistic Regression,365,90
C11248,2025-12-31,0.4704478112877258,0,Medio,2,6.0,3419.87,37.0,569.9783333333334,0.018941368369718006,5.0,1.0,0.0,2164,47.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C13520,2025-12-31,0.47130561796249715,0,Medio,7,4.0,9692.619999999999,25.0,2423.1549999999997,0.021056783993697672,6.0,3.0,0.5,2164,18.0,No especificado,Lima,Masivo,Tienda,Logistic Regression,365,90
C04779,2025-12-31,0.4874785754647804,0,Medio,13,10.0,21515.6,57.0,2151.56,0.0231082871576095,6.0,3.0,0.3,2164,46.0,M,Cusco,Preferente,Web,Logistic Regression,365,90
C02288,2025-12-31,0.48450116282587646,0,Medio,9,7.0,1619.1,24.0,231.29999999999998,0.07053540052124595,5.0,3.0,0.7142857142857143,2164,,M,Cusco,Masivo,Tienda,Logistic Regression,365,90
C05800,2025-12-31,0.47541056983582997,0,Medio,11,3.0,1828.8200000000002,10.0,609.6066666666667,0.09389259437257534,5.0,3.0,0.6666666666666666,2163,49.0,M,Lima,Preferente,Tienda,Logistic Regression,365,90
C07260,2025-12-31,0.45903261903525194,0,Medio,92,5.0,11798.5,47.0,2359.7,0.16106821881534983,6.0,1.0,0.0,2163,,F,Piura,Masivo,Tienda,Logistic Regression,365,90
C14657,2025-12-31,0.4611729412069159,0,Medio,4,3.0,501.28000000000003,13.0,167.09333333333333,0.04245497784229829,3.0,2.0,0.3333333333333333,2163,48.0,M,Arequipa,Preferente,Web,Logistic Regression,365,90
C02377,2025-12-31,0.4594882844473704,0,Medio,202,3.0,1107.11,18.0,369.03666666666663,0.05856175327601894,4.0,2.0,0.3333333333333333,2163,42.0,F,Arequipa,Premium,Web,Logistic Regression,365,90
C06153,2025-12-31,0.47201567748807294,0,Medio,153,4.0,4961.51,22.0,1240.3775,0.13219130532122736,5.0,3.0,0.75,2163,54.0,M,Cusco,Masivo,Tienda,Logistic Regression,365,90
C14476,2025-12-31,0.4746202686297337,0,Medio,70,5.0,2944.93,19.0,588.986,0.028946359703500485,5.0,1.0,0.0,2163,33.0,F,Arequipa,Premium,Web,Logistic Regression,365,90
C02887,2025-12-31,0.4835339940707204,0,Medio,22,6.0,5316.2300000000005,27.0,886.0383333333334,0.047303508661891445,6.0,2.0,0.16666666666666666,2163,55.0,M,Arequipa,Masivo,Web,Logistic Regression,365,90
C14549,2025-12-31,0.4700752429402651,0,Medio,15,4.0,1150.1599999999999,15.0,287.53999999999996,0.1123338681793625,4.0,2.0,0.25,2163,,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C13079,2025-12-31,0.47884645660284336,0,Medio,30,5.0,4442.56,17.0,888.5120000000001,0.027239980249530327,5.0,3.0,0.4,2163,37.0,M,Lima,Masivo,Web,Logistic Regression,365,90
C14505,2025-12-31,0.487065432095967,0,Medio,12,8.0,1784.71,28.0,223.08875,0.10420156551942218,5.0,3.0,0.375,2163,37.0,F,Cusco,Masivo,Web,Logistic Regression,365,90
C14895,2025-12-31,0.45749995170073166,0,Medio,1,2.0,1548.65,17.0,774.325,0.07340035959385639,4.0,2.0,1.0,2162,44.0,M,Lima,Masivo,App,Logistic Regression,365,90
C12200,2025-12-31,0.46176005007504983,0,Medio,15,5.0,6955.420000000001,47.0,1391.0840000000003,0.09422183892329031,6.0,3.0,0.4,2162,23.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C14222,2025-12-31,0.49728830326957707,0,Medio,1,10.0,3830.75,36.0,383.075,0.03438027576471774,6.0,3.0,0.4,2162,38.0,M,Lima,Masivo,Web,Logistic Regression,365,90
C06880,2025-12-31,0.46250266483812336,0,Medio,108,4.0,5549.03,30.0,1387.2575,0.04130095074540998,5.0,3.0,0.5,2162,18.0,F,Trujillo,Masivo,Web,Logistic Regression,365,90
C02988,2025-12-31,0.46728755130318245,0,Medio,6,5.0,4978.72,38.0,995.744,0.0646002810672288,6.0,2.0,0.2,2161,26.0,F,Lima,Premium,Tienda,Logistic Regression,365,90
C12115,2025-12-31,0.479088800720944,0,Medio,94,6.0,5830.070000000001,23.0,971.6783333333334,0.051998799322260994,5.0,2.0,0.16666666666666666,2161,23.0,F,Lima,Preferente,Tienda,Logistic Regression,365,90
C14643,2025-12-31,0.46781434839949965,0,Medio,14,4.0,5627.4800000000005,24.0,1406.8700000000001,0.1126148180912193,5.0,2.0,0.25,2161,18.0,F,Trujillo,Preferente,App,Logistic Regression,365,90
C14508,2025-12-31,0.46932135694094584,0,Medio,27,5.0,7144.110000000001,25.0,1428.8220000000001,0.07131161791258973,4.0,3.0,0.4,2161,45.0,F,Lima,Preferente,Tienda,Logistic Regression,365,90
C04094,2025-12-31,0.47287707745442753,0,Medio,53,9.0,19693.510000000002,61.0,2188.167777777778,0.09375266623502186,5.0,3.0,0.4444444444444444,2161,34.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C13869,2025-12-31,0.4871233987845353,0,Medio,45,7.0,14021.509999999998,32.0,2003.072857142857,0.053594041923604424,6.0,3.0,0.7142857142857143,2161,29.0,M,Trujillo,Masivo,Web,Logistic Regression,365,90
C09815,2025-12-31,0.4731422591715547,0,Medio,55,4.0,7125.5599999999995,19.0,1781.3899999999999,0.0769475690324319,5.0,3.0,0.5,2161,40.0,No especificado,Piura,Masivo,Tienda,Logistic Regression,365,90
C09323,2025-12-31,0.4779216674262061,0,Medio,15,5.0,5325.150000000001,19.0,1065.0300000000002,0.10218347461913531,5.0,2.0,0.2,2160,31.0,M,Lima,Preferente,Tienda,Logistic Regression,365,90
C12481,2025-12-31,0.46850417259896626,0,Medio,53,6.0,2225.3900000000003,33.0,370.89833333333337,0.016117929208078377,4.0,1.0,0.0,2160,45.0,M,Arequipa,Masivo,Tienda,Logistic Regression,365,90
C01478,2025-12-31,0.4472939186935784,0,Medio,238,1.0,102.98,2.0,102.98,0.0356,1.0,1.0,0.0,2160,44.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C06161,2025-12-31,0.45953203411986376,0,Medio,25,3.0,439.31,13.0,146.43666666666667,0.08234590478975624,3.0,2.0,0.3333333333333333,2160,,M,Trujillo,Masivo,Web,Logistic Regression,365,90
C06974,2025-12-31,0.4861734625126807,0,Medio,6,9.0,23824.26,52.0,2647.14,0.032762299340187505,6.0,2.0,0.1111111111111111,2160,32.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C09109,2025-12-31,0.4723824207920409,0,Medio,3,5.0,16319.0,25.0,3263.8,0.12013329239256555,5.0,2.0,0.6,2160,40.0,F,Lima,Masivo,Web,Logistic Regression,365,90
C12365,2025-12-31,0.4792855818348369,0,Medio,16,6.0,2157.52,29.0,359.58666666666664,0.0971065924270577,5.0,3.0,0.6666666666666666,2160,37.0,M,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C03201,2025-12-31,0.4567126615068711,0,Medio,30,3.0,1117.6699999999998,21.0,372.5566666666666,0.06412286307609862,4.0,2.0,0.3333333333333333,2160,20.0,M,Lima,Premium,Web,Logistic Regression,365,90
C08108,2025-12-31,0.47075283580935207,0,Medio,56,3.0,2872.19,7.0,957.3966666666666,0.0010499316571659116,4.0,1.0,0.0,2160,46.0,M,Trujillo,Masivo,Web,Logistic Regression,365,90
C11570,2025-12-31,0.47958337024543196,0,Medio,21,6.0,2555.96,29.0,425.99333333333334,0.056983297299291615,5.0,3.0,0.3333333333333333,2160,64.0,F,Piura,Masivo,Tienda,Logistic Regression,365,90
C07295,2025-12-31,0.4708497136280421,0,Medio,6,4.0,12515.630000000001,20.0,3128.9075000000003,0.13084198626222335,5.0,1.0,0.0,2160,48.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C05435,2025-12-31,0.4970610034630384,0,Medio,4,12.0,10160.77,59.0,846.7308333333334,0.057675508964376204,6.0,3.0,0.4166666666666667,2160,61.0,M,Arequipa,Masivo,Tienda,Logistic Regression,365,90
C00579,2025-12-31,0.4868299295656033,0,Medio,24,7.0,7233.84,27.0,1033.4057142857143,0.08168482841180152,5.0,2.0,0.14285714285714285,2159,47.0,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C09084,2025-12-31,0.46622467568418835,0,Medio,12,3.0,709.48,12.0,236.49333333333334,0.05843707930778215,4.0,2.0,0.3333333333333333,2159,23.0,M,Lima,Masivo,App,Logistic Regression,365,90
C12381,2025-12-31,0.4772369484111371,0,Medio,28,6.0,4601.990000000001,33.0,766.9983333333334,0.02999342114415434,6.0,2.0,0.3333333333333333,2159,37.0,F,Cusco,Masivo,Web,Logistic Regression,365,90
C05671,2025-12-31,0.47180161279315375,0,Medio,4,2.0,2427.95,11.0,1213.975,0.061893899117129995,6.0,1.0,0.0,2159,41.0,M,Lima,Masivo,Tienda,Logistic Regression,365,90
C05494,2025-12-31,0.4600322005789351,0,Medio,61,3.0,12588.92,25.0,4196.306666666666,0.016809088232399835,5.0,3.0,0.6666666666666666,2159,53.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C02041,2025-12-31,0.4809527712624636,0,Medio,21,5.0,894.28,17.0,178.856,0.05415560350298261,5.0,2.0,0.2,2159,53.0,F,Lima,Masivo,Tienda,Logistic Regression,365,90
C00821,2025-12-31,0.48515219064888837,0,Medio,24,8.0,5158.56,41.0,644.82,0.016271292439949046,6.0,3.0,0.625,2159,37.0,F,Piura,Masivo,Tienda,Logistic Regression,365,90
C09409,2025-12-31,0.4565977667147384,0,Medio,58,3.0,17377.260000000002,25.0,5792.420000000001,0.06040204565178013,5.0,2.0,0.6666666666666666,2159,51.0,M,Arequipa,Masivo,Web,Logistic Regression,365,90
C04624,2025-12-31,0.45244274265334283,0,Medio,256,2.0,2778.42,9.0,1389.21,0.023791942771613478,3.0,1.0,0.0,2159,19.0,F,Lima,Masivo,,Logistic Regression,365,90
C01190,2025-12-31,0.46424410817973427,0,Medio,172,3.0,1017.9200000000002,9.0,339.30666666666673,0.04553730836669823,3.0,1.0,0.0,2158,29.0,F,Trujillo,Masivo,Tienda,Logistic Regression,365,90
C05942,2025-12-31,0.4780468753422096,0,Medio,74,5.0,1749.5300000000002,18.0,349.90600000000006,0.02011415337395824,5.0,2.0,0.6,2158,46.0,F,Arequipa,Masivo,Web,Logistic Regression,365,90
C13056,2025-12-31,0.49254653900524187,0,Medio,2,11.0,10386.57,54.0,944.2336363636364,0.07108298042456374,6.0,3.0,0.45454545454545453,2158,18.0,M,Cusco,Masivo,Tienda,Logistic Regression,365,90
C14464,2025-12-31,0.4670443752736635,0,Medio,54,4.0,4757.74,16.0,1189.435,0.007790289441908286,4.0,1.0,0.0,2158,28.0,F,Lima,Masivo,App,Logistic Regression,365,90
C07415,2025-12-31,0.4650906811610249,0,Medio,174,2.0,710.1700000000001,7.0,355.08500000000004,0.08509701115663085,4.0,2.0,0.5,2158,41.0,M,Piura,Masivo,,Logistic Regression,365,90
C09908,2025-12-31,0.4788995059771131,0,Medio,73,7.0,9150.69,38.0,1307.2414285714287,0.0383226115934901,6.0,3.0,0.2857142857142857,2158,35.0,F,Lima,Preferente,Web,Logistic Regression,365,90
C03957,2025-12-31,0.4630572155859026,0,Medio,35,3.0,1378.39,17.0,459.46333333333337,0.04825228099732785,4.0,1.0,0.0,2158,30.0,F,Piura,Masivo,Tienda,Logistic Regression,365,90
C07358,2025-12-31,0.4610123385569792,0,Medio,3,2.0,481.99,10.0,240.995,0.027881974950081684,4.0,1.0,0.0,2158,29.0,M,Lima,Masivo,Web,Logistic Regression,365,90
C08020,2025-12-31,0.4572802203322302,0,Medio,21,4.0,10141.810000000001,30.0,2535.4525000000003,0.02115857149337469,4.0,1.0,0.0,2157,18.0,F,Trujillo,Masivo,App,Logistic Regression,365,90
C12679,2025-12-31,0.47081308656910126,0,Medio,23,5.0,5182.87,38.0,1036.574,0.011422892565924372,6.0,2.0,0.4,2157,63.0,M,Trujillo,Preferente,Web,Logistic Regression,365,90
C11009,2025-12-31,0.47650009564087126,0,Medio,37,4.0,1203.75,14.0,300.9375,0.03875892005845291,5.0,2.0,0.25,2157,48.0,No especificado,Lima,Preferente,Tienda,Logistic Regression,365,90
