id_cliente,ciudad,genero,edad,segmento_comercial,canal_preferido,fecha_registro,fecha_ultima_compra,recencia_dias,frecuencia,valor_monetario,ticket_promedio,unidades_compradas,r_score,f_score,m_score,rfm_score,rfm_puntaje_total,segmento_rfm,inactivo_90d_descriptivo,tiene_compras
C09702,Lima,M,47.0,Masivo,Tienda,2020-01-25,2025-12-20,11.0,13,25372.41,1951.7238461538461,65,4,3,5,435,12,Alto valor,False,True
C08403,Lima,F,34.0,Masivo,Tienda,2020-01-26,2025-12-20,11.0,11,11660.06,1060.0054545454545,60,4,2,3,423,9,Nuevos o prometedores,False,True
C04982,Lima,M,43.0,Premium,App,2020-01-26,2025-09-03,119.0,11,13874.97,1261.360909090909,79,2,2,3,223,7,En riesgo,True,True
C08234,Lima,F,52.0,Premium,Tienda,2020-01-26,2025-11-02,59.0,10,6822.23,682.223,48,3,1,1,311,5,Regular,False,True
C09743,Trujillo,M,18.0,Preferente,Tienda,2020-01-26,2025-12-26,5.0,16,29081.349999999995,1817.5843749999997,91,5,4,5,545,14,Campeones,False,True
C05239,Trujillo,F,41.0,Masivo,Web,2020-01-26,2025-11-04,57.0,9,4114.1,457.12222222222226,54,3,1,1,311,5,Regular,False,True
C08794,Arequipa,M,54.0,Premium,Web,2020-01-26,2025-10-14,78.0,15,6177.7300000000005,411.8486666666667,93,2,4,1,241,7,En riesgo,False,True
C14196,Trujillo,F,47.0,Masivo,Web,2020-01-26,2025-10-26,66.0,8,8539.71,1067.46375,35,2,1,2,212,5,Bajo valor,False,True
C05460,Lima,M,64.0,Masivo,App,2020-01-26,2025-12-04,27.0,16,10752.439999999999,672.0274999999999,124,4,4,2,442,10,Leales,False,True
C12964,Lima,F,30.0,Preferente,Web,2020-01-26,2025-12-26,5.0,14,21750.809999999998,1553.6292857142855,94,5,3,5,535,13,Alto valor,False,True
C01762,Cusco,F,36.0,Masivo,Tienda,2020-01-26,2025-12-20,11.0,7,3707.63,529.6614285714286,37,4,1,1,411,6,Nuevos o prometedores,False,True
C13504,Lima,M,36.0,Preferente,Tienda,2020-01-26,2025-07-11,173.0,7,20963.67,2994.81,28,1,1,5,115,7,En riesgo,True,True
C01749,Piura,F,25.0,Masivo,Tienda,2020-01-27,2025-10-05,87.0,12,16348.13,1362.3441666666665,71,2,2,4,224,8,En riesgo,False,True
C06675,Lima,F,51.0,Masivo,Tienda,2020-01-27,2025-11-19,42.0,16,26846.76,1677.9225,75,3,4,5,345,12,Leales,False,True
C07543,Trujillo,M,24.0,Preferente,Tienda,2020-01-27,2025-10-15,77.0,9,8577.97,953.1077777777778,32,2,1,2,212,5,Bajo valor,False,True
C10382,Arequipa,No especificado,42.0,Preferente,App,2020-01-27,2025-11-19,42.0,16,7620.92,476.3075,69,3,4,2,342,9,Leales,False,True
C07898,Lima,F,27.0,Masivo,Web,2020-01-28,2025-10-27,65.0,12,10181.92,848.4933333333333,59,2,2,2,222,6,Bajo valor,False,True
C12984,Arequipa,M,25.0,Preferente,Web,2020-01-28,2025-10-26,66.0,11,14340.78,1303.7072727272728,66,2,2,3,223,7,En riesgo,False,True
C11248,Lima,M,47.0,Masivo,Tienda,2020-01-28,2025-12-29,2.0,13,8296.31,638.1776923076923,62,5,3,2,532,10,Regular,False,True
C13520,Lima,No especificado,18.0,Masivo,Tienda,2020-01-28,2025-12-24,7.0,16,20860.94,1303.80875,74,5,4,5,545,14,Campeones,False,True
C04779,Cusco,M,46.0,Preferente,Web,2020-01-28,2025-12-18,13.0,16,27099.41,1693.713125,73,4,4,5,445,13,Campeones,False,True
C02288,Cusco,M,,Masivo,Tienda,2020-01-28,2025-12-22,9.0,13,7128.76,548.3661538461539,48,5,3,1,531,9,Regular,False,True
C05800,Lima,M,49.0,Preferente,Tienda,2020-01-29,2025-12-20,11.0,16,19906.06,1244.12875,84,4,4,4,444,12,Campeones,False,True
C07260,Piura,F,,Masivo,Tienda,2020-01-29,2025-09-30,92.0,13,20763.690000000002,1597.2069230769232,84,2,3,5,235,10,Alto valor,True,True
C14657,Arequipa,M,48.0,Preferente,Web,2020-01-29,2025-12-27,4.0,12,23409.670000000002,1950.8058333333336,58,5,2,5,525,12,Nuevos o prometedores,False,True
C02377,Arequipa,F,42.0,Premium,Web,2020-01-29,2025-06-12,202.0,12,7612.41,634.3675,60,1,2,2,122,5,Bajo valor,True,True
C06153,Cusco,M,54.0,Masivo,Tienda,2020-01-29,2025-07-31,153.0,11,14000.39,1272.7627272727273,53,1,2,3,123,6,En riesgo,True,True
C14476,Arequipa,F,33.0,Premium,Web,2020-01-29,2025-10-22,70.0,9,19965.62,2218.402222222222,52,2,1,4,214,7,En riesgo,False,True
C02887,Arequipa,M,55.0,Masivo,Web,2020-01-29,2025-12-09,22.0,17,9961.43,585.9664705882353,62,4,5,2,452,11,Leales,False,True
C14549,Trujillo,F,,Masivo,Tienda,2020-01-29,2025-12-16,15.0,12,9030.93,752.5775,46,4,2,2,422,8,Nuevos o prometedores,False,True
C13079,Lima,M,37.0,Masivo,Web,2020-01-29,2025-12-01,30.0,13,13823.380000000001,1063.336923076923,86,3,3,3,333,9,Regular,False,True
C14505,Cusco,F,37.0,Masivo,Web,2020-01-29,2025-12-19,12.0,17,10499.64,617.6258823529412,79,4,5,2,452,11,Leales,False,True
C14895,Lima,M,44.0,Masivo,App,2020-01-30,2025-12-30,1.0,6,7246.91,1207.8183333333334,33,5,1,1,511,7,Nuevos o prometedores,False,True
C12200,Lima,F,23.0,Masivo,Tienda,2020-01-30,2025-12-16,15.0,14,14769.02,1054.93,98,4,3,4,434,11,Alto valor,False,True
C14222,Lima,M,38.0,Masivo,Web,2020-01-30,2025-12-30,1.0,17,14743.710000000001,867.2770588235295,71,5,5,4,554,14,Campeones,False,True
C06880,Trujillo,F,18.0,Masivo,Web,2020-01-30,2025-09-14,108.0,11,22534.87,2048.6245454545456,70,2,2,5,225,9,En riesgo,True,True
C02988,Lima,F,26.0,Premium,Tienda,2020-01-31,2025-12-25,6.0,12,7549.2,629.1,70,5,2,2,522,9,Nuevos o prometedores,False,True
C12115,Lima,F,23.0,Preferente,Tienda,2020-01-31,2025-09-28,94.0,16,8333.53,520.845625,60,2,4,2,242,8,En riesgo,True,True
C14643,Trujillo,F,18.0,Preferente,App,2020-01-31,2025-12-17,14.0,13,12540.54,964.6569230769231,85,4,3,3,433,10,Regular,False,True
C14508,Lima,F,45.0,Preferente,Tienda,2020-01-31,2025-12-04,27.0,12,14127.56,1177.2966666666666,56,4,2,3,423,9,Nuevos o prometedores,False,True
C04094,Lima,F,34.0,Masivo,Tienda,2020-01-31,2025-11-08,53.0,16,25913.420000000002,1619.5887500000001,95,3,4,5,345,12,Leales,False,True
C13869,Trujillo,M,29.0,Masivo,Web,2020-01-31,2025-11-16,45.0,14,19002.589999999997,1357.3278571428568,60,3,3,4,334,10,Alto valor,False,True
C09815,Piura,No especificado,40.0,Masivo,Tienda,2020-01-31,2025-11-06,55.0,9,10408.69,1156.5211111111112,42,3,1,2,312,6,Regular,False,True
C09323,Lima,M,31.0,Preferente,Tienda,2020-02-01,2025-12-16,15.0,12,7243.59,603.6325,44,4,2,1,421,7,Nuevos o prometedores,False,True
C12481,Arequipa,M,45.0,Masivo,Tienda,2020-02-01,2025-11-08,53.0,10,3852.84,385.284,55,3,1,1,311,5,Regular,False,True
C01478,Lima,F,44.0,Masivo,Tienda,2020-02-01,2025-05-07,238.0,11,16181.39,1471.0354545454545,55,1,2,4,124,7,En riesgo,True,True
C06161,Trujillo,M,,Masivo,Web,2020-02-01,2025-12-06,25.0,14,13738.47,981.3192857142857,66,4,3,3,433,10,Regular,False,True
C06974,Lima,M,32.0,Masivo,Tienda,2020-02-01,2025-12-25,6.0,22,40250.6,1829.5727272727272,118,5,5,5,555,15,Campeones,False,True
C09109,Lima,F,40.0,Masivo,Web,2020-02-01,2025-12-31,0.0,10,24424.6,2442.46,47,5,1,5,515,11,Nuevos o prometedores,False,True
C12365,Trujillo,M,37.0,Masivo,Tienda,2020-02-01,2025-12-15,16.0,15,15619.39,1041.2926666666667,85,4,4,4,444,12,Campeones,False,True
C03201,Lima,M,20.0,Premium,Web,2020-02-01,2025-12-01,30.0,8,15870.68,1983.835,40,3,1,4,314,8,Regular,False,True
C08108,Trujillo,M,46.0,Masivo,Web,2020-02-01,2025-11-05,56.0,9,7465.860000000001,829.5400000000001,36,3,1,2,312,6,Regular,False,True
C11570,Piura,F,64.0,Masivo,Tienda,2020-02-01,2025-12-10,21.0,17,25242.079999999998,1484.8282352941176,91,4,5,5,455,14,Campeones,False,True
C07295,Lima,F,48.0,Masivo,Tienda,2020-02-01,2025-12-25,6.0,16,31373.13,1960.820625,92,5,4,5,545,14,Campeones,False,True
C05435,Arequipa,M,61.0,Masivo,Tienda,2020-02-01,2025-12-27,4.0,17,16573.35,974.9029411764704,83,5,5,4,554,14,Campeones,False,True
C00579,Trujillo,F,47.0,Masivo,Tienda,2020-02-02,2025-12-07,24.0,12,11531.82,960.985,47,4,2,3,423,9,Nuevos o prometedores,False,True
C09084,Lima,M,23.0,Masivo,App,2020-02-02,2025-12-19,12.0,11,17567.53,1597.0481818181818,47,4,2,4,424,10,Nuevos o prometedores,False,True
C12381,Cusco,F,37.0,Masivo,Web,2020-02-02,2025-12-03,28.0,15,19845.84,1323.056,89,3,4,4,344,11,Leales,False,True
C05671,Lima,M,41.0,Masivo,Tienda,2020-02-02,2025-12-27,4.0,12,11885.7,990.475,55,5,2,3,523,10,Nuevos o prometedores,False,True
C05494,Lima,F,53.0,Masivo,Tienda,2020-02-02,2025-10-31,61.0,8,22829.18,2853.6475,52,2,1,5,215,8,En riesgo,False,True
C02041,Lima,F,53.0,Masivo,Tienda,2020-02-02,2025-12-10,21.0,13,6720.8099999999995,516.9853846153845,48,4,3,1,431,8,Regular,False,True
C00821,Piura,F,37.0,Masivo,Tienda,2020-02-02,2025-12-07,24.0,15,11625.89,775.0593333333333,73,4,4,3,443,11,Leales,False,True
C09409,Arequipa,M,51.0,Masivo,Web,2020-02-02,2025-11-03,58.0,13,22304.86,1715.7584615384617,96,3,3,5,335,11,Alto valor,False,True
C04624,Lima,F,19.0,Masivo,,2020-02-02,2025-04-19,256.0,10,14360.48,1436.048,46,1,1,3,113,5,En riesgo,True,True
C01190,Trujillo,F,29.0,Masivo,Tienda,2020-02-03,2025-07-12,172.0,15,3834.15,255.61,57,1,4,1,141,6,En riesgo,True,True
C05942,Arequipa,F,46.0,Masivo,Web,2020-02-03,2025-10-18,74.0,13,8936.15,687.3961538461538,51,2,3,2,232,7,En riesgo,False,True
C13056,Cusco,M,18.0,Masivo,Tienda,2020-02-03,2025-12-29,2.0,19,16929.39,891.0205263157894,120,5,5,4,554,14,Campeones,False,True
C14464,Lima,F,28.0,Masivo,App,2020-02-03,2025-11-07,54.0,12,10098.68,841.5566666666667,54,3,2,2,322,7,Regular,False,True
C07415,Piura,M,41.0,Masivo,,2020-02-03,2025-07-10,174.0,11,9965.12,905.9200000000001,74,1,2,2,122,5,Bajo valor,True,True
C09908,Lima,F,35.0,Preferente,Web,2020-02-03,2025-10-19,73.0,18,25444.59,1413.5883333333334,92,2,5,5,255,12,Alto valor,False,True
C03957,Piura,F,30.0,Masivo,Tienda,2020-02-03,2025-11-26,35.0,11,9326.039999999999,847.8218181818181,51,3,2,2,322,7,Regular,False,True
C07358,Lima,M,29.0,Masivo,Web,2020-02-03,2025-12-28,3.0,12,13057.38,1088.115,67,5,2,3,523,10,Nuevos o prometedores,False,True
C08020,Trujillo,F,18.0,Masivo,App,2020-02-04,2025-12-10,21.0,12,15305.73,1275.4775,75,4,2,4,424,10,Nuevos o prometedores,False,True
C12679,Trujillo,M,63.0,Preferente,Web,2020-02-04,2025-12-08,23.0,11,12630.05,1148.1863636363635,66,4,2,3,423,9,Nuevos o prometedores,False,True
C11009,Lima,No especificado,48.0,Preferente,Tienda,2020-02-04,2025-11-24,37.0,14,6265.45,447.53214285714284,75,3,3,1,331,7,Regular,False,True
C01919,Arequipa,F,18.0,Masivo,Web,2020-02-04,2025-10-08,84.0,13,7027.62,540.5861538461538,56,2,3,1,231,6,En riesgo,False,True
C02050,Lima,F,49.0,Masivo,Web,2020-02-04,2025-12-13,18.0,17,23106.829999999998,1359.2252941176469,94,4,5,5,455,14,Campeones,False,True
C11391,Trujillo,M,40.0,Masivo,Web,2020-02-04,2025-12-15,16.0,16,18795.94,1174.74625,102,4,4,4,444,12,Campeones,False,True
C04519,Lima,M,26.0,Masivo,Web,2020-02-04,2025-12-13,18.0,8,8991.619999999999,1123.9524999999999,35,4,1,2,412,7,Nuevos o prometedores,False,True
C12220,Lima,M,43.0,Masivo,Tienda,2020-02-05,2025-12-21,10.0,22,21822.78,991.9445454545454,94,5,5,5,555,15,Campeones,False,True
C09146,Trujillo,M,59.0,Masivo,Tienda,2020-02-05,2025-10-31,61.0,21,27990.18,1332.8657142857144,100,3,5,5,355,13,Leales,False,True
C06221,Piura,M,37.0,Masivo,Web,2020-02-05,2025-07-11,173.0,12,20938.53,1744.8774999999998,67,1,2,5,125,8,En riesgo,True,True
C12572,Piura,M,21.0,Masivo,Web,2020-02-05,2025-12-03,28.0,8,9837.44,1229.68,38,3,1,2,312,6,Regular,False,True
C10940,Arequipa,M,42.0,Masivo,Tienda,2020-02-05,2025-10-11,81.0,15,32478.370000000003,2165.224666666667,103,2,4,5,245,11,Alto valor,False,True
C10703,Trujillo,M,35.0,Preferente,Tienda,2020-02-05,2025-11-18,43.0,16,14774.66,923.41625,100,3,4,4,344,11,Leales,False,True
C06819,Lima,M,32.0,Preferente,Web,2020-02-05,2025-10-17,75.0,7,3250.58,464.36857142857144,36,2,1,1,211,4,Bajo valor,False,True
C13280,Lima,F,54.0,Masivo,App,2020-02-05,2025-11-21,40.0,12,5493.889999999999,457.8241666666666,66,3,2,1,321,6,Regular,False,True
C12121,Lima,M,36.0,Masivo,,2020-02-06,2025-12-27,4.0,10,17482.85,1748.2849999999999,56,5,1,4,514,10,Nuevos o prometedores,False,True
C05043,Arequipa,F,40.0,Masivo,Web,2020-02-06,2025-08-17,136.0,12,26101.75,2175.1458333333335,55,1,2,5,125,8,En riesgo,True,True
C06134,Cusco,M,55.0,Masivo,Tienda,2020-02-06,2025-12-11,20.0,14,6584.56,470.3257142857143,66,4,3,1,431,8,Regular,False,True
C03025,Trujillo,M,23.0,Masivo,Tienda,2020-02-06,2025-11-21,40.0,13,18306.61,1408.2007692307693,113,3,3,4,334,10,Alto valor,False,True
C14783,Lima,No especificado,41.0,Masivo,Tienda,2020-02-06,2025-12-16,15.0,7,4769.03,681.29,31,4,1,1,411,6,Nuevos o prometedores,False,True
C10145,Lima,F,,Masivo,Web,2020-02-06,2025-10-08,84.0,17,9895.97,582.1158823529412,66,2,5,2,252,9,En riesgo,False,True
C13705,Cusco,F,42.0,Preferente,Tienda,2020-02-06,2025-12-21,10.0,15,10491.890000000001,699.4593333333335,98,5,4,2,542,11,Leales,False,True
C13455,Piura,F,33.0,Masivo,Tienda,2020-02-06,2025-09-19,103.0,11,10782.310000000001,980.2100000000002,57,2,2,2,222,6,Bajo valor,True,True
C08105,Arequipa,M,25.0,Premium,Tienda,2020-02-06,2025-07-18,166.0,13,14403.15,1107.9346153846154,63,1,3,3,133,7,En riesgo,True,True
C04973,Lima,M,39.0,Masivo,Tienda,2020-02-07,2024-12-25,371.0,7,8637.960000000001,1233.9942857142858,33,1,1,2,112,4,Bajo valor,True,True
C09658,Lima,F,47.0,Preferente,App,2020-02-07,2025-12-25,6.0,17,23413.8,1377.2823529411764,126,5,5,5,555,15,Campeones,False,True
C01431,Cusco,F,49.0,Masivo,Tienda,2020-02-07,2025-08-12,141.0,10,10280.949999999999,1028.0949999999998,48,1,1,2,112,4,Bajo valor,True,True
C10692,Lima,F,31.0,Masivo,Tienda,2020-02-07,2025-11-24,37.0,11,7041.94,640.1763636363636,51,3,2,1,321,6,Regular,False,True
C08900,Arequipa,M,48.0,Masivo,Tienda,2020-02-07,2025-10-11,81.0,13,8033.16,617.9353846153846,55,2,3,2,232,7,En riesgo,False,True
C13285,Cusco,F,,Preferente,Tienda,2020-02-07,2025-12-30,1.0,12,12962.13,1080.1775,59,5,2,3,523,10,Nuevos o prometedores,False,True
C13910,Cusco,M,48.0,Preferente,App,2020-02-07,2025-12-15,16.0,15,15201.9,1013.4599999999999,91,4,4,4,444,12,Campeones,False,True
C04203,Cusco,F,28.0,Masivo,Tienda,2020-02-08,2025-10-05,87.0,19,23181.78,1220.0936842105264,113,2,5,5,255,12,Alto valor,False,True
C13293,Arequipa,F,49.0,Masivo,Web,2020-02-08,2025-12-14,17.0,18,11140.22,618.901111111111,86,4,5,3,453,12,Leales,False,True
C04951,Arequipa,F,31.0,Masivo,Web,2020-02-08,2025-12-05,26.0,19,22378.87,1177.8352631578946,123,4,5,5,455,14,Campeones,False,True
C03700,Arequipa,F,55.0,Masivo,Web,2020-02-08,2025-02-19,315.0,4,29082.699999999997,7270.674999999999,37,1,1,5,115,7,En riesgo,True,True
C13571,Lima,M,31.0,Masivo,App,2020-02-08,2025-12-23,8.0,11,13249.74,1204.5218181818182,49,5,2,3,523,10,Nuevos o prometedores,False,True
C03780,Lima,F,39.0,Preferente,Tienda,2020-02-08,2025-11-24,37.0,16,17671.11,1104.444375,80,3,4,4,344,11,Leales,False,True
C03808,Lima,M,18.0,Preferente,Tienda,2020-02-08,2025-08-18,135.0,10,4593.71,459.371,42,1,1,1,111,3,Bajo valor,True,True
C09266,Lima,M,43.0,Masivo,Tienda,2020-02-08,2025-12-25,6.0,13,23435.13,1802.7023076923078,74,5,3,5,535,13,Alto valor,False,True
C10501,Lima,F,22.0,Preferente,Web,2020-02-08,2025-12-31,0.0,11,7098.01,645.2736363636363,62,5,2,1,521,8,Nuevos o prometedores,False,True
C03341,Trujillo,M,28.0,Masivo,App,2020-02-09,2025-12-27,4.0,14,13320.029999999999,951.4307142857142,69,5,3,3,533,11,Regular,False,True
C05998,Piura,M,54.0,Masivo,Web,2020-02-09,2025-10-16,76.0,15,8854.09,590.2726666666666,75,2,4,2,242,8,En riesgo,False,True
C02709,Trujillo,F,40.0,Masivo,Tienda,2020-02-09,2025-12-18,13.0,9,6445.74,716.1933333333333,45,4,1,1,411,6,Nuevos o prometedores,False,True
C04300,Lima,F,43.0,Preferente,Web,2020-02-09,2024-10-28,429.0,4,2528.9700000000003,632.2425000000001,12,1,1,1,111,3,Bajo valor,True,True
C08925,Lima,M,52.0,Masivo,Tienda,2020-02-09,2025-09-16,106.0,17,21981.300000000003,1293.0176470588237,87,2,5,5,255,12,Alto valor,True,True
C00423,Arequipa,M,51.0,Masivo,Tienda,2020-02-09,2025-12-01,30.0,16,18878.72,1179.92,76,3,4,4,344,11,Leales,False,True
C04468,Trujillo,F,27.0,Preferente,Web,2020-02-09,2025-12-06,25.0,9,10932.83,1214.7588888888888,49,4,1,3,413,8,Nuevos o prometedores,False,True
C12518,Piura,F,34.0,Masivo,Tienda,2020-02-10,2025-11-29,32.0,14,21033.75,1502.4107142857142,62,3,3,5,335,11,Alto valor,False,True
C08191,Trujillo,F,32.0,Masivo,Web,2020-02-10,2025-12-10,21.0,15,7325.05,488.3366666666667,59,4,4,1,441,9,Leales,False,True
C08146,Cusco,F,53.0,Masivo,Tienda,2020-02-10,2025-10-03,89.0,12,13862.210000000001,1155.1841666666667,62,2,2,3,223,7,En riesgo,False,True
C00640,Lima,F,26.0,Premium,App,2020-02-10,2025-12-02,29.0,11,15378.88,1398.08,67,3,2,4,324,9,Regular,False,True
C02567,Lima,M,27.0,Masivo,Web,2020-02-10,2025-12-16,15.0,12,6282.7300000000005,523.5608333333333,55,4,2,1,421,7,Nuevos o prometedores,False,True
C03117,Lima,M,41.0,Masivo,Web,2020-02-10,2025-12-29,2.0,11,17960.15,1632.7409090909093,46,5,2,4,524,11,Nuevos o prometedores,False,True
C02416,Lima,M,48.0,Masivo,Tienda,2020-02-10,2025-12-23,8.0,12,7382.2699999999995,615.1891666666667,73,5,2,1,521,8,Nuevos o prometedores,False,True
C10042,Piura,F,30.0,Masivo,Tienda,2020-02-10,2025-06-08,206.0,16,15830.28,989.3925,98,1,4,4,144,9,Alto valor,True,True
C09591,Cusco,No especificado,50.0,Preferente,Tienda,2020-02-11,2025-11-14,47.0,14,15923.19,1137.3707142857143,72,3,3,4,334,10,Alto valor,False,True
C06697,Arequipa,M,34.0,Premium,App,2020-02-12,2025-11-22,39.0,10,13032.29,1303.229,38,3,1,3,313,7,Regular,False,True
C09329,Trujillo,F,48.0,Masivo,Tienda,2020-02-12,2025-12-15,16.0,22,22253.47,1011.5213636363637,122,4,5,5,455,14,Campeones,False,True
C06993,Lima,M,37.0,Masivo,App,2020-02-12,2025-08-13,140.0,6,9097.87,1516.3116666666667,34,1,1,2,112,4,Bajo valor,True,True
C07442,Arequipa,F,52.0,Masivo,Tienda,2020-02-12,2025-12-04,27.0,16,22157.210000000003,1384.8256250000002,80,4,4,5,445,13,Campeones,False,True
C12607,Arequipa,F,38.0,Masivo,Tienda,2020-02-12,2025-09-11,111.0,10,7438.58,743.858,67,2,1,2,212,5,Bajo valor,True,True
C06062,Arequipa,F,51.0,Masivo,Tienda,2020-02-12,2025-12-31,0.0,14,11849.04,846.36,68,5,3,3,533,11,Regular,False,True
C06504,Lima,No especificado,44.0,Masivo,Tienda,2020-02-12,2025-12-11,20.0,11,5573.56,506.6872727272728,43,4,2,1,421,7,Nuevos o prometedores,False,True
C09645,Arequipa,M,41.0,Masivo,Tienda,2020-02-12,2025-12-01,30.0,10,16851.16,1685.116,58,3,1,4,314,8,Regular,False,True
C14114,Arequipa,M,36.0,Masivo,Tienda,2020-02-13,2025-11-07,54.0,13,6073.389999999999,467.1838461538461,33,3,3,1,331,7,Regular,False,True
C07313,Lima,F,39.0,Masivo,Tienda,2020-02-13,2025-04-09,266.0,8,5322.63,665.32875,43,1,1,1,111,3,Bajo valor,True,True
C14667,Lima,M,64.0,Masivo,Web,2020-02-13,2025-12-08,23.0,15,8253.7,550.2466666666667,65,4,4,2,442,10,Leales,False,True
C04482,Lima,No especificado,50.0,Masivo,Tienda,2020-02-13,2025-11-21,40.0,13,14059.849999999999,1081.526923076923,64,3,3,3,333,9,Regular,False,True
C08985,Lima,F,56.0,Preferente,Tienda,2020-02-13,2025-12-28,3.0,8,10658.36,1332.295,44,5,1,2,512,8,Nuevos o prometedores,False,True
C12610,Arequipa,M,42.0,Preferente,Tienda,2020-02-13,2025-12-29,2.0,12,6637.0,553.0833333333334,52,5,2,1,521,8,Nuevos o prometedores,False,True
C07266,Trujillo,F,37.0,Masivo,Tienda,2020-02-13,2025-10-17,75.0,10,10414.88,1041.4879999999998,39,2,1,2,212,5,Bajo valor,False,True
C04078,Piura,M,18.0,Preferente,Tienda,2020-02-13,2025-12-29,2.0,15,15531.6,1035.44,94,5,4,4,544,13,Campeones,False,True
C04669,Trujillo,M,51.0,Masivo,Web,2020-02-13,2025-12-29,2.0,15,11586.0,772.4,65,5,4,3,543,12,Leales,False,True
C04188,Arequipa,M,20.0,Masivo,Tienda,2020-02-14,2025-10-21,71.0,18,12092.990000000002,671.8327777777779,75,2,5,3,253,10,En riesgo,False,True
C08204,Arequipa,F,34.0,Masivo,Tienda,2020-02-14,2025-08-23,130.0,12,4473.639999999999,372.8033333333333,67,1,2,1,121,4,Bajo valor,True,True
C03478,Lima,M,31.0,Masivo,Web,2020-02-14,2025-12-11,20.0,16,22469.42,1404.33875,85,4,4,5,445,13,Campeones,False,True
C12510,Lima,F,25.0,Masivo,Tienda,2020-02-14,2025-09-11,111.0,13,20558.79,1581.4453846153847,76,2,3,5,235,10,Alto valor,True,True
C00781,Piura,F,48.0,Masivo,Tienda,2020-02-14,2025-12-10,21.0,8,6359.91,794.98875,52,4,1,1,411,6,Nuevos o prometedores,False,True
C08992,Trujillo,M,18.0,Premium,Web,2020-02-14,2025-10-06,86.0,12,3809.59,317.46583333333336,59,2,2,1,221,5,Bajo valor,False,True
C14861,Lima,F,18.0,Masivo,Tienda,2020-02-15,2025-12-25,6.0,10,13589.58,1358.958,41,5,1,3,513,9,Nuevos o prometedores,False,True
C03011,Cusco,M,37.0,Masivo,Tienda,2020-02-15,2025-12-25,6.0,17,25795.18,1517.3635294117648,82,5,5,5,555,15,Campeones,False,True
C06727,Arequipa,F,22.0,Masivo,Web,2020-02-15,2025-12-13,18.0,13,5666.94,435.9184615384615,69,4,3,1,431,8,Regular,False,True
C08381,Arequipa,M,29.0,Masivo,Web,2020-02-15,2025-11-15,46.0,10,18862.86,1886.286,44,3,1,4,314,8,Regular,False,True
C14306,Lima,M,36.0,Masivo,App,2020-02-15,2025-11-25,36.0,15,20539.68,1369.3120000000001,125,3,4,5,345,12,Leales,False,True
C11128,Trujillo,F,46.0,Masivo,Tienda,2020-02-15,2025-12-15,16.0,9,6624.13,736.0144444444445,33,4,1,1,411,6,Nuevos o prometedores,False,True
C02749,Piura,M,48.0,Masivo,Web,2020-02-16,2025-11-12,49.0,20,35384.92,1769.2459999999999,114,3,5,5,355,13,Leales,False,True
C08465,Arequipa,F,18.0,Masivo,Tienda,2020-02-16,2025-11-11,50.0,19,13783.56,725.4505263157895,96,3,5,3,353,11,Leales,False,True
C07035,Cusco,M,47.0,Preferente,App,2020-02-16,2025-09-02,120.0,12,5627.75,468.9791666666667,72,1,2,1,121,4,Bajo valor,True,True
C04090,Trujillo,F,36.0,Masivo,Web,2020-02-16,2025-12-07,24.0,13,18205.82,1400.4476923076923,69,4,3,4,434,11,Alto valor,False,True
C01916,Trujillo,M,36.0,Masivo,Tienda,2020-02-16,2025-11-30,31.0,11,3967.82,360.7109090909091,45,3,2,1,321,6,Regular,False,True
C00252,Piura,F,41.0,Masivo,Web,2020-02-16,2025-09-09,113.0,15,12674.75,844.9833333333333,66,2,4,3,243,9,En riesgo,True,True
C13182,Trujillo,M,42.0,Masivo,Tienda,2020-02-17,2025-11-22,39.0,17,18290.219999999998,1075.895294117647,108,3,5,4,354,12,Leales,False,True
C02764,Lima,M,36.0,Preferente,Tienda,2020-02-17,2025-07-23,161.0,11,11574.32,1052.2109090909091,58,1,2,3,123,6,En riesgo,True,True
C00359,Cusco,M,58.0,Masivo,Tienda,2020-02-17,2025-12-19,12.0,13,6486.09,498.93,59,4,3,1,431,8,Regular,False,True
C03278,Arequipa,M,51.0,Preferente,Tienda,2020-02-17,2024-11-22,404.0,5,11231.91,2246.382,38,1,1,3,113,5,En riesgo,True,True
C08894,Cusco,M,26.0,Masivo,Tienda,2020-02-18,2025-10-26,66.0,12,8281.38,690.1149999999999,40,2,2,2,222,6,Bajo valor,False,True
C01975,Piura,No especificado,29.0,Masivo,App,2020-02-18,2025-09-10,112.0,12,17491.71,1457.6425,60,2,2,4,224,8,En riesgo,True,True
C04947,Lima,M,24.0,Preferente,Web,2020-02-18,2025-12-20,11.0,8,5627.33,703.41625,53,4,1,1,411,6,Nuevos o prometedores,False,True
C14025,Lima,No especificado,22.0,Preferente,Tienda,2020-02-18,2025-08-07,146.0,12,17176.52,1431.3766666666668,64,1,2,4,124,7,En riesgo,True,True
C08854,Cusco,F,18.0,Masivo,,2020-02-18,2025-11-30,31.0,15,29670.42,1978.0279999999998,92,3,4,5,345,12,Leales,False,True
C10884,Piura,F,18.0,Masivo,Tienda,2020-02-18,2025-07-18,166.0,20,30802.309999999998,1540.1154999999999,102,1,5,5,155,11,Alto valor,True,True
C12422,Arequipa,M,39.0,Masivo,Tienda,2020-02-18,2025-12-05,26.0,10,14562.41,1456.241,52,4,1,3,413,8,Nuevos o prometedores,False,True
